11/01/2017, 01/19/27, BTC,69,0.09,6436.85,LTC,3,-0.24,55.71,ETH,31,0.09,304.377
11/01/2017, 01/19/57, BTC,39,0.14,6449.54,LTC,1,0.08,55.7294,ETH,24,0.12,304.394
11/01/2017, 01/20/29, BTC,91,0.23,6449.54,LTC,13,0.13,55.7294,ETH,33,0.01,304.394
11/01/2017, 01/20/59, BTC,30,0.1,6449.54,LTC,3,0.13,55.7294,ETH,12,0.04,304.394
11/01/2017, 01/21/29, BTC,63,0.17,6449.54,LTC,2,0.04,55.7294,ETH,21,0.05,304.394
11/01/2017, 01/22/00, BTC,40,0.23,6449.54,LTC,2,0,55.7294,ETH,17,0.34,304.394
11/01/2017, 01/22/30, BTC,59,0.16,6449.54,LTC,4,0.13,55.7294,ETH,39,0.2,304.394
11/01/2017, 01/23/01, BTC,60,0.09,6449.54,LTC,2,0.72,55.7294,ETH,19,0.26,304.394
11/01/2017, 01/23/31, BTC,43,0.15,6449.54,LTC,2,0.82,55.7294,ETH,9,0.16,304.394
11/01/2017, 01/24/01, BTC,40,0.15,6449.54,LTC,2,0,55.7294,ETH,11,0.24,304.394
11/01/2017, 01/24/32, BTC,52,0.1,6449.54,LTC,2,0,55.7294,ETH,27,0.25,304.394
11/01/2017, 01/25/02, BTC,66,0.05,6449.54,LTC,2,-0.11,55.7294,ETH,23,0.04,304.394
11/01/2017, 01/25/33, BTC,61,0.13,6449.54,LTC,1,0.86,55.7294,ETH,7,0.12,304.394
11/01/2017, 01/26/04, BTC,54,0.14,6462.62,LTC,2,0.63,55.7235,ETH,27,0.15,304.275
11/01/2017, 01/26/34, BTC,62,0.2,6462.62,LTC,0,N/A,55.7235,ETH,25,0.16,304.275
11/01/2017, 01/27/05, BTC,29,0.15,6462.62,LTC,6,0.24,55.7235,ETH,23,0.09,304.275
11/01/2017, 01/27/35, BTC,46,0.08,6462.62,LTC,1,0.08,55.7235,ETH,16,0.17,304.275
11/01/2017, 01/28/05, BTC,52,0.14,6462.62,LTC,3,0.29,55.7235,ETH,12,0.11,304.275
11/01/2017, 01/28/36, BTC,42,0.09,6462.62,LTC,1,-0.42,55.7235,ETH,16,0.15,304.275
11/01/2017, 01/29/07, BTC,38,0.19,6462.62,LTC,4,0.12,55.7235,ETH,24,0.15,304.275
11/01/2017, 01/29/37, BTC,47,0.06,6462.62,LTC,1,-0.54,55.7235,ETH,10,0,304.275
11/01/2017, 01/30/07, BTC,74,0.06,6462.62,LTC,6,0.26,55.7235,ETH,17,0.13,304.275
11/01/2017, 01/30/37, BTC,80,0.09,6457.44,LTC,5,0.39,55.6914,ETH,17,0.06,304.292
11/01/2017, 01/31/08, BTC,82,0.12,6457.44,LTC,1,-0.1,55.6914,ETH,23,0.17,304.292
11/01/2017, 01/31/42, BTC,54,0.11,6457.44,LTC,3,0.31,55.6914,ETH,17,0.05,304.292
11/01/2017, 01/32/14, BTC,50,0.06,6457.44,LTC,5,0.19,55.6914,ETH,24,0.14,304.292
11/01/2017, 01/32/44, BTC,47,0.14,6457.44,LTC,2,-0.05,55.6914,ETH,21,0.09,304.292
